28/03/2025,,29/03/2025,,30/03/2025,,12/04/2025,,13/04/2025,,14/04/2025,
9160788,1,7769195,1,4395495,1,2991038,1,7528234,1,3743058,1
8426632,1,4848443,1,10778552,1,2783474,1,6885967,1,9979561,1
3687300,1,11965842,1,10399242,1,8161979,1,7573036,1,6233857,1
4864391,1,2837187,1,7020567,1,4245331,1,6998497,1,3695570,1
5695586,1,9222656,1,10819142,1,3307241,1,4320891,1,11223923,1
11595528,1,3786091,1,10860875,1,3742796,1,6961072,1,6689554,1
3011047,1,5293793,1,3064297,1,11091648,1,9225613,1,8349616,1
8263766,1,7474281,1,7903308,1,3769958,1,9218158,1,11810044,1
9240854,1,9145721,1,5593991,1,9054992,1,5380322,1,4379529,1
11126093,1,10441143,1,7787125,1,10005187,1,10486177,1,10292184,1
3647143,1,8564434,1,10709914,1,5665892,1,8244691,1,6116003,1
6571489,1,4467919,1,10249980,1,11580905,1,2677115,1,11309536,1
5392675,1,3064297,1,11836847,1,6183436,1,7171457,1,9856101,1
8443264,1,7739161,1,9010204,1,7781147,1,6299188,1,7066261,1
7681111,1,8445038,1,9190428,1,2656883,1,11277469,1,3277143,1
9258121,1,11199331,1,2629535,1,11603702,1,2289866,1,11004240,1
4631251,1,8236329,1,4600980,1,4239307,1,11310463,1,4940020,1
4217414,1,3726120,1,6126458,1,9002541,1,6114290,1,11533080,1
6608820,1,8568664,1,3695888,1,10623807,1,5042607,1,7591134,1
4595346,1,6518771,1,3407244,1,9582887,1,10680268,1,2387337,1
3421703,1,8308905,1,11385985,1,11015399,1,7053866,1,11274756,1
9243217,1,2274893,1,6713082,1,11553444,1,11795877,1,8432014,1
10589023,1,2299472,1,3327666,1,9675721,1,5740250,1,5806435,1
6515187,1,3963277,1,8784639,1,2270995,1,6281211,1,5620171,1
10353538,1,5381505,1,9156102,1,5778219,1,11579802,1,5876253,1
11493239,1,6320062,1,11949348,1,8392099,1,9632974,1,11872965,1
3035841,1,10440190,1,7797390,1,3972214,1,4319585,1,4867147,1
9117203,1,7298293,1,10661849,1,6954662,1,3972751,1,9700286,1
8015038,1,11097063,1,8600026,1,8654325,1,3810592,1,3484730,1
7956165,1,9237723,1,11189808,1,3833142,1,9617541,1,4438171,1
5042607,1,9555828,1,5596194,1,10819775,1,4311112,1,7041571,1
2543708,1,7997188,1,11867680,1,11757065,1,3363207,1,6686902,1
8969692,1,7957717,1,9688436,1,4357205,1,3080049,1,8371369,1
6341746,1,2052361,1,7284468,1,3667126,1,6468957,1,11441369,1
5166135,1,3050558,1,6070048,1,2299566,1,3677611,1,2249872,1
3124307,1,10886721,1,7892522,1,2198768,1,3484730,1,6092468,1
8543476,1,8347336,1,11873266,1,10105994,1,5359980,1,9274266,1
7114019,1,6126274,1,3135417,1,6220126,1,6500957,1,2550711,1
3286659,1,7623590,1,10544661,1,8485688,1,2417143,1,11164105,1
8640256,1,4523669,1,5824482,1,5912051,1,9113278,1,10369836,1
11615421,1,3179055,1,8554375,1,6642842,1,5447460,1,4595346,1
7146309,1,10818773,1,7728281,1,11566016,1,8529168,1,8385302,1
7221219,1,3010170,1,11848352,1,11212226,1,4434224,1,10997502,1
7583047,1,7817144,1,6821136,1,535283,1,9960270,1,6694861,1
5243096,1,3737009,1,10041829,1,3727647,1,4024093,1,5267061,1
11665987,1,11075716,1,7004212,1,7538312,1,5925609,1,3413396,1
4916940,1,6346592,1,5836184,1,11315521,1,5568183,1,7808255,1
3844611,1,6615684,1,7023426,1,3718776,1,2365034,1,10797624,1
11482628,1,9086476,1,8234569,1,5884191,1,9269514,1,7872835,1
10923586,1,7727148,1,7251564,1,9295560,1,8581806,1,10783132,1
6736086,1,2563412,1,3342510,1,11922141,1,11782892,1,8384063,1
3275640,1,6733442,1,10743425,1,8672105,1,2075904,1,2405099,1
10249437,1,9471298,1,4590978,1,8859019,1,9263393,1,3891502,1
8321028,1,6091551,1,6377192,1,9900683,1,4153859,1,11411045,1
10620103,1,9648459,1,3420948,1,4706930,1,7675443,1,3836463,1
11324061,1,8873356,1,2292696,1,8104351,1,11291558,1,7062755,1
3646305,1,4588694,1,4210722,1,11385985,1,2921477,1,4133647,1
8452606,1,11245324,1,6588584,1,3151372,1,6216393,1,7259319,1
11659454,1,11078446,1,9545866,1,2569321,1,11905133,1,2922984,1
11010750,1,5725129,1,10522411,1,11057951,1,5919031,1,3372488,1
2088157,1,2127242,1,9152742,1,7577539,1,5357583,1,9209966,1
4124091,1,11519858,1,5753154,1,8974236,1,2568674,1,9470392,1
3297564,1,8631045,1,10957808,1,3367260,1,7672009,1,2851009,1
3065430,1,4527904,1,4560937,1,11208456,1,10163162,1,8738446,1
9091708,1,2560611,1,3870034,1,9791157,1,5890503,1,11631221,1
10706878,1,8138461,1,6898899,1,8666327,1,3850296,1,7399428,1
7222169,1,7006538,1,8233117,1,11914322,1,6343954,1,7488667,1
8030297,1,5530774,1,7509197,1,9280437,1,10287507,1,5613771,1
6782696,1,2368235,1,8319993,1,7872835,1,3024430,1,9816794,1
8816167,1,4109798,1,7627247,1,11584919,1,9744128,1,3254089,1
3086322,1,5572062,1,5993685,1,6290309,1,8405931,1,10358850,1
2188705,1,5762876,1,4520223,1,11814313,1,9863525,1,2846139,1
7177730,1,3507066,1,9685561,1,3430423,1,6880886,1,2475046,1
7835503,1,7001850,1,5664030,1,11831326,1,11875783,1,6421929,1
11262658,1,11533080,1,10651244,1,10993805,1,5778219,1,11339564,1
10623807,1,8129670,1,5530774,1,9854994,1,8545555,1,7820451,1
4820108,1,6563419,1,4920713,1,4595847,1,9140036,1,3348602,1
2256399,1,8743881,1,6377686,1,11099518,1,4609827,1,7409780,1
8757717,1,2482470,1,4499860,1,2696985,1,4864214,1,7533972,1
7025036,1,5649624,1,9105355,1,5252194,1,6352394,1,10378531,1
9190428,1,11172268,1,7494105,1,5641518,1,6375523,1,4424098,1
5992524,1,9753739,1,6562909,1,2562683,1,4142345,1,5149402,1
6555553,1,3677611,1,10105994,1,11817641,1,6537276,1,3295342,1
10307083,1,4864214,1,3670766,1,11339171,1,2075999,1,8280866,1
10444991,1,9231497,1,7476511,1,6139078,1,4326000,1,3544717,1
4536263,1,11070836,1,6908427,1,9565472,1,7271809,1,6157013,1
10131650,1,2745162,1,4806709,1,4952201,1,2747335,1,5540266,1
8120195,1,9995955,1,6020056,1,2068622,1,9280863,1,4573986,1
3326946,1,10605661,1,3193018,1,9741246,1,7407019,1,8960110,1
6826939,1,6984496,1,2162126,1,7148231,1,7654297,1,10512852,1
10785658,1,6369908,1,4872960,1,3032258,1,4601131,1,2479823,1
11074078,1,6876516,1,6347894,1,7452875,1,5064309,1,6478879,1
9615618,1,2394588,1,4954052,1,2224098,1,9137190,1,9944818,1
11563196,1,6601961,1,11737696,1,10321562,1,2275087,1,2442101,1
5022124,1,7476411,1,9453923,1,10534007,1,5791107,1,9190877,1
11694447,1,2875270,1,4599658,1,3384283,1,11309536,1,7078199,1
11451484,1,10292184,1,6113921,1,4511878,1,9189764,1,572781,1
4910192,1,4210722,1,11376880,1,10919860,1,4234659,1,7620876,1
8543589,1,2783326,1,9270309,1,11527096,1,8872727,1,6028881,1
6108673,1,8873516,1,10226763,1,2122327,1,9410241,1,6954939,1
7760954,1,3619130,1,8791643,1,3716039,1,10244576,1,2831706,1
2068966,1,11998096,1,8687148,1,8924344,1,6064252,1,7819288,1
2508806,1,9755060,1,3745617,1,3516457,1,10695889,1,7404923,1
8721862,1,4301664,1,4371052,1,10362761,1,4750424,1,5891293,1
2266358,1,11188128,1,8752883,1,9804953,1,10396493,1,6364003,1
3165505,1,6218615,1,8280953,1,10633220,1,4539249,1,7788627,1
7658103,1,6937769,1,8835465,1,11398814,1,8118462,1,8843617,1
7856432,1,535283,1,8311574,1,10077766,1,11137292,1,9873042,1
11511800,1,2608552,1,7444109,1,4154277,1,10128598,1,8452041,1
6809118,1,4283555,1,2892664,1,7007962,1,2819789,1,11577513,1
9197963,1,5156839,1,3381810,1,6421426,1,7341486,1,10105994,1
3431365,1,6346197,1,10871728,1,9539130,1,10020899,1,6741806,1
11745141,1,4885679,1,11678351,1,8260845,1,10254439,1,2808514,1
2816773,1,8469356,1,10366326,1,7049807,1,10465177,1,3220021,1
3080016,1,8043274,1,5629223,1,7424044,1,2400765,1,4485745,1
7376071,1,3941321,1,11754940,1,9032308,1,8880816,1,5727276,1
7500936,1,6064252,1,8180944,1,6977832,1,11163206,1,11645084,1
8370193,1,5621375,1,8380693,1,9768313,1,11343922,1,2201968,1
3583941,1,9284648,1,4473225,1,11385014,1,7029838,1,10854240,1
6223920,1,9539001,1,11707345,1,6917021,1,9069076,1,9175891,1
10320820,1,3666840,1,8651516,1,2137392,1,8782524,1,4482197,1
7452242,1,4434224,1,3377716,1,9776687,1,10133612,1,8636749,1
3637467,1,2793237,1,7633603,1,4900524,1,8979476,1,8319993,1
10117118,1,10661849,1,7946301,1,8236329,1,6091551,1,6212057,1
6330700,1,6739917,1,3476344,1,5898330,1,9452862,1,2071989,1
8015561,1,8849872,1,2316468,1,2864951,1,11953629,1,6162932,1
3293825,1,2622871,1,7028938,1,5625127,1,9293596,1,10419912,1
7664448,1,11961347,1,8131339,1,5733690,1,4645266,1,8166282,1
8893275,1,6908008,1,6175819,1,4903744,1,5796251,1,6282355,1
11172268,1,9241533,1,5879091,1,7509609,1,11087538,1,4480982,1
2183060,1,3564125,1,8202185,1,8607304,1,2729497,1,2688603,1
4088124,1,8212714,1,9478376,1,8782468,1,6784575,1,10291388,1
3397146,1,9530996,1,5325477,1,10317362,1,6351067,1,7175999,1
6435055,1,5209109,1,6251933,1,6242023,1,9687926,1,10675365,1
3963222,1,4489122,1,7547655,1,11919763,1,5296524,1,9798581,1
11193461,1,10646539,1,10879596,1,7089044,1,8129670,1,5318234,1
9834994,1,10224888,1,9263393,1,11485514,1,7732385,1,10133976,1
11550002,1,8727940,1,2863411,1,6406766,1,6307358,1,5674513,1
10954603,1,8725863,1,3585694,1,10238654,1,8954282,1,9085813,1
11087267,1,11629271,1,11799861,1,9613889,1,4771073,1,9457487,1
9080079,1,10922123,1,8908047,1,11288599,1,10236349,1,11425957,1
6307358,1,10796577,1,4816417,1,4030397,1,2376080,1,7488749,1
9471298,1,5633541,1,4602939,1,2017584,1,6632712,1,5484136,1
3624968,1,8180926,1,7020359,1,6641713,1,3959707,1,3393909,1
4665704,1,5836184,1,9902193,1,3598205,1,9473547,1,11841896,1
3759601,1,2685490,1,6234118,1,8747916,1,5379945,1,8823271,1
7457971,1,11582654,1,7950299,1,6091059,1,4249750,1,3662468,1
8454624,1,618378,1,9521669,1,6496037,1,11446596,1,7353026,1
8113599,1,10603681,1,11042157,1,8451817,1,9259309,1,6632712,1
6647752,1,10183922,1,5540266,1,3135341,1,2468681,1,4217513,1
11280386,1,6082095,1,11216466,1,4411483,1,8280218,1,4811682,1
9121855,1,4319605,1,5587874,1,9966274,1,9971976,1,8642341,1
4959376,1,9098715,1,4824057,1,7526010,1,7893518,1,11365890,1
6944588,1,10188231,1,10547737,1,7488667,1,10896840,1,8545555,1
2903733,1,9350349,1,6824019,1,2687025,1,4458703,1,3885782,1
7150356,1,6334474,1,8475049,1,4864214,1,4972941,1,7584736,1
9996188,1,4454861,1,5128896,1,8558778,1,7468925,1,5791660,1
10025638,1,11713966,1,9006070,1,9960270,1,11149157,1,7062832,1
9274189,1,6961530,1,7461204,1,2054921,1,4288675,1,11668284,1
9400386,1,8845518,1,7912879,1,4817549,1,5561015,1,6887619,1
6282381,1,10586960,1,9021999,1,6234370,1,3464806,1,11931181,1
2292696,1,6425409,1,5970935,1,7401978,1,2510638,1,10703624,1
494115,1,2455293,1,6373796,1,3132852,1,5044556,1,9686949,1
7583849,1,7527157,1,5656076,1,2024469,1,2121040,1,2243596,1
4036313,1,7728384,1,3341858,1,5989713,1,2983045,1,10001470,1
11390510,1,6824616,1,5745976,1,9533462,1,7512533,1,4515368,1
9088806,1,8390117,1,5296524,1,8877600,1,4872838,1,9082928,1
5562874,1,11602371,1,8093362,1,10269399,1,8104249,1,2792908,1
7444109,1,8056701,1,3021894,1,4176236,1,9899034,1,10485173,1
11867795,1,3166344,1,4359776,1,5625665,1,2717242,1,7920001,1
9530865,1,10679547,1,4183320,1,7150043,1,11401725,1,7888840,1
3260581,1,11327845,1,6784575,1,4846273,1,7672943,1,10899506,1
9663548,1,6295564,1,10205418,1,6029627,1,5997271,1,2611105,1
4312609,1,8456812,1,3289312,1,5730958,1,6337720,1,6419984,1
8566326,1,3519732,1,4169436,1,2981438,1,9625382,1,5113496,1
10679547,1,2339114,1,3306266,1,4133937,1,5247780,1,10714390,1
5015587,1,4949155,1,11101937,1,3049043,1,10685743,1,8315166,1
11391272,1,10677285,1,4718250,1,5603257,1,4085508,1,7353505,1
11415287,1,6954662,1,9945709,1,8452380,1,5251387,1,11052597,1
3527219,1,4883412,1,8520531,1,11352737,1,9455786,1,10721886,1
2948515,1,4741858,1,11662511,1,9473201,1,5775816,1,7025036,1
6765293,1,6627298,1,2677115,1,6736086,1,8791643,1,10226129,1
6444762,1,6184429,1,9044109,1,7083765,1,2728768,1,10290995,1
6178712,1,3315643,1,8903840,1,7216637,1,5155785,1,5992755,1
9230153,1,8900406,1,9831374,1,11834670,1,6608820,1,11214064,1
3255948,1,5558052,1,2387337,1,4629103,1,11552794,1,7260295,1
9592564,1,7109299,1,6432072,1,9798581,1,6561366,1,2162123,1
10192058,1,5700337,1,3079047,1,4273373,1,9648940,1,8875253,1
8403031,1,9530865,1,8448878,1,2645349,1,7013526,1,5772902,1
6382174,1,8941385,1,6128911,1,7353026,1,7581866,1,4643906,1
7781241,1,4654519,1,11188134,1,7623590,1,4639708,1,11281335,1
5318234,1,11792697,1,5244861,1,11241899,1,6358791,1,5703635,1
8316221,1,9913836,1,4326000,1,8289809,1,11904440,1,8492341,1
10287267,1,4445089,1,2659213,1,4233240,1,7495582,1,6411992,1
7222909,1,10797701,1,2439077,1,2656198,1,11910591,1,9496107,1
10230705,1,4497257,1,6956585,1,7606958,1,3536263,1,9498300,1
2057807,1,4828382,1,6253798,1,2373336,1,7817263,1,7947792,1
6009158,1,6689554,1,6995908,1,10433419,1,3276039,1,6078647,1
2927122,1,9759281,1,3089072,1,10333242,1,10271698,1,6261079,1
7062755,1,7664448,1,7569834,1,3251676,1,3926393,1,3286240,1
2889975,1,5153512,1,4749312,1,2785345,1,10658951,1,2398856,1
3455960,1,9976882,1,6508794,1,11715100,1,10566656,1,10695381,1
5821712,1,10961251,1,8902429,1,4520211,1,9217100,1,7344122,1
4778900,1,11617800,1,4172453,1,7223191,1,11201448,1,7494846,1
8768251,1,10783132,1,2696983,1,7470439,1,4379529,1,11320250,1
4775196,1,6536663,1,7337305,1,7910419,1,10902923,1,3528751,1
9100114,1,11661080,1,6916712,1,10853244,1,7980293,1,8945358,1
8231363,1,9832378,1,7007601,1,3976455,1,5564221,1,7710377,1
5836317,1,9113278,1,2352222,1,11901046,1,9683624,1,3830846,1
6062408,1,7847777,1,5243416,1,10263147,1,7853323,1,5104284,1
2731707,1,4434131,1,11529267,1,5546246,1,2052361,1,5596094,1
5356651,1,9270930,1,7519625,1,11856587,1,7685075,1,9063324,1
3405902,1,7371085,1,5245414,1,10824629,1,7012507,1,4612718,1
3025129,1,7703499,1,7629513,1,9767406,1,6606884,1,10000938,1
10487615,1,10642705,1,4109798,1,10803341,1,4413948,1,8514350,1
7183224,1,7565223,1,6928715,1,11790223,1,6902263,1,8386604,1
10553137,1,6203426,1,3076926,1,8231363,1,6601961,1,5537692,1
10535917,1,11614610,1,5925609,1,6845869,1,10118898,1,10452224,1
11350187,1,9785970,1,2603311,1,9557660,1,9166726,1,9134794,1
4142468,1,8230461,1,3111662,1,6425325,1,5944911,1,4488207,1
9831374,1,5686920,1,5871968,1,7793532,1,10432200,1,11933405,1
8541504,1,7314709,1,3589558,1,7800698,1,4140042,1,2622264,1
8428709,1,7796813,1,11849482,1,11264757,1,6848749,1,2330135,1
5981353,1,7295179,1,8515501,1,6906530,1,3108010,1,5326082,1
10661047,1,8549415,1,6086899,1,4798531,1,6845869,1,5222099,1
2177493,1,8179244,1,4913226,1,3455820,1,11114624,1,2990312,1
11174699,1,9157522,1,3263079,1,4434131,1,10094273,1,3179438,1
11498060,1,7323336,1,4277943,1,8694299,1,5876253,1,10188231,1
5781377,1,9176521,1,9580818,1,7483054,1,4816417,1,7289711,1
3290657,1,8030297,1,10423747,1,8510127,1,8197677,1,4329498,1
10791343,1,5217472,1,3715185,1,4971334,1,2426214,1,7482123,1
7340233,1,4258751,1,3658980,1,8998422,1,9688436,1,8369228,1
6995908,1,8676148,1,7861209,1,4180348,1,9498300,1,7059406,1
2995322,1,11714504,1,4233240,1,5938656,1,10846175,1,8723298,1
2001248,1,7289711,1,4175835,1,11508987,1,9449735,1,10493474,1
8716614,1,8049985,1,5331964,1,6657683,1,9312911,1,8178255,1
4606333,1,3372911,1,4821211,1,9793923,1,10257248,1,3315643,1
11302484,1,10840809,1,9008244,1,11470472,1,5277313,1,2020241,1
5644782,1,8516938,1,5542892,1,10994242,1,8214429,1,6341746,1
11405750,1,8727279,1,4471254,1,6493441,1,8280719,1,4388488,1
2586755,1,9047221,1,2420826,1,8030297,1,3547114,1,3414133,1
5350774,1,10020976,1,11012751,1,10757074,1,8135132,1,4157536,1
7379704,1,4844266,1,5245166,1,2759186,1,9761850,1,11074078,1
3187493,1,7224212,1,7782995,1,2400765,1,8544498,1,3173164,1
4637012,1,5439471,1,9315225,1,8513462,1,4463135,1,3371913,1
8835465,1,10433652,1,5203485,1,2669855,1,10679547,1,8978410,1
7304955,1,5232698,1,11425957,1,5019367,1,6595697,1,5129200,1
2561904,1,6600461,1,3507774,1,2075904,1,9272217,1,10757843,1
7286036,1,9484910,1,7822974,1,2492094,1,4498151,1,2226472,1
11559617,1,2372815,1,5910022,1,5674840,1,2299100,1,9490939,1
2808514,1,5893231,1,11622033,1,2588512,1,3427459,1,11878149,1
11172579,1,10405706,1,10750640,1,9400386,1,10432152,1,6493254,1
6289328,1,8674385,1,7033066,1,11004240,1,5733690,1,2875699,1
4821211,1,5511659,1,7344960,1,11446596,1,5184642,1,4979474,1
9992234,1,7280441,1,2921253,1,5850624,1,11735794,1,10814136,1
343793,1,9021033,1,11235900,1,10903468,1,9268981,1,2942608,1
11827463,1,9521915,1,5381505,1,10804535,1,10923586,1,6818869,1
7141947,1,2604224,1,8832642,1,6626501,1,9295560,1,3289312,1
9227613,1,4957852,1,10465177,1,7792032,1,7494555,1,5662295,1
4511878,1,8231363,1,11931390,1,8790938,1,4783729,1,7950486,1
5304255,1,10827790,1,8147984,1,9701844,1,3357180,1,10720381,1
11769639,1,4144786,1,5558776,1,9170723,1,4993609,1,9767934,1
8924403,1,8757661,1,7522920,1,9024417,1,7984697,1,6945414,1
8547971,1,10183137,1,3754846,1,6561449,1,10926375,1,8236329,1
5843756,1,2037020,1,4833990,1,9615799,1,10342603,1,6991230,1
6516978,1,2408197,1,2738755,1,10450094,1,5670197,1,11437984,1
10119332,1,10850109,1,10342512,1,10183137,1,8081062,1,6761907,1
8666327,1,5984559,1,4434131,1,7273216,1,10371795,1,2519987,1
10163248,1,2319810,1,8362141,1,4217414,1,4155105,1,10859348,1
545848,1,7644075,1,8377706,1,11099796,1,10131051,1,3424713,1
8146925,1,4259831,1,4164643,1,10685743,1,4356894,1,11494264,1
4167780,1,8535267,1,5980349,1,8129670,1,3823558,1,2604088,1
3154601,1,6746085,1,2157084,1,9981915,1,4723184,1,5518544,1
7999101,1,11507903,1,9059941,1,7571153,1,2625220,1,421648,1
8511353,1,5532050,1,8910770,1,10150817,1,8011252,1,3544818,1
2014943,1,2669257,1,9317034,1,6170966,1,6750968,1,2177937,1
10130903,1,11147228,1,3550732,1,6812407,1,8080168,1,10014252,1
5458773,1,9976507,1,11553456,1,5135623,1,2949823,1,5385241,1
11583803,1,4301408,1,5774118,1,2795059,1,6142715,1,5989756,1
6749664,1,5455073,1,6587156,1,9985859,1,8138461,1,5629228,1
5128896,1,5360264,1,2834235,1,3748385,1,2087680,1,345413,1
7482358,1,11189360,1,10432152,1,8845518,1,8853180,1,9113199,1
7347003,1,8312235,1,9488730,1,4433898,1,5239244,1,2556145,1
4570239,1,10665192,1,8013093,1,7020567,1,3111662,1,8059231,1
5596654,1,8719680,1,2873122,1,3036483,1,10162294,1,5700337,1
2694009,1,2942583,1,4204649,1,3498857,1,9746430,1,11624995,1
11479456,1,8976862,1,11480755,1,7632450,1,8173971,1,7535380,1
6694837,1,6700883,1,7041571,1,2814820,1,11629613,1,3963489,1
11519858,1,5910022,1,3134607,1,7483306,1,10105539,1,10498555,1
5157819,1,5105258,1,4841126,1,6604661,1,9586845,1,11404365,1
9804953,1,11812531,1,5987061,1,2087680,1,7669393,1,10629541,1
6951624,1,3211617,1,3194043,1,7429058,1,7114019,1,10535917,1
11418266,1,7763626,1,2160505,1,11958021,1,3576213,1,5709565,1
6222383,1,6549392,1,627358,1,7888840,1,8046648,1,6222383,1
8667078,1,6764119,1,6871757,1,4977909,1,9817259,1,9839346,1
4173402,1,9538766,1,9379124,1,9918062,1,2316893,1,7245312,1
9143706,1,8045871,1,3285222,1,7448762,1,4187151,1,8619718,1
5225066,1,4652849,1,9578661,1,10378531,1,4498776,1,8494010,1
8362141,1,9274189,1,6910806,1,2760934,1,11473315,1,11632866,1
3035193,1,10133976,1,10711627,1,6690936,1,5571676,1,3850686,1
4722774,1,5359255,1,3388955,1,3998901,1,9810548,1,8184639,1
10850082,1,4200845,1,4048995,1,4702326,1,10587531,1,8208742,1
11486480,1,5084199,1,11221311,1,8138899,1,9698615,1,2793237,1
8390278,1,8976394,1,4972919,1,10919138,1,8194682,1,4202311,1
5653278,1,8627235,1,2705420,1,11954620,1,7724627,1,8183484,1
4124877,1,5101113,1,3758390,1,10531522,1,3542321,1,8229258,1
3695802,1,2071989,1,4361741,1,5753154,1,2867303,1,10163727,1
9852010,1,4846273,1,3120751,1,8108092,1,8043074,1,8293871,1
9338667,1,11859974,1,6144863,1,11460561,1,4337544,1,8533073,1
11398814,1,9528655,1,10145460,1,11953629,1,2527636,1,6010554,1
9264772,1,11782892,1,4426879,1,4381128,1,10252831,1,9697986,1
8346733,1,9125470,1,4305040,1,4298917,1,9694198,1,11443578,1
9283357,1,2098605,1,6463019,1,6587156,1,10360844,1,9752265,1
11859974,1,7826966,1,3602165,1,2174198,1,9733811,1,11595576,1
3306266,1,2263524,1,4725779,1,3732185,1,6811463,1,10432200,1
2282554,1,3438942,1,9441897,1,6969669,1,8382814,1,6301681,1
2005667,1,9706435,1,10016041,1,9164019,1,5095750,1,8053707,1
2766370,1,7373949,1,9199501,1,6210423,1,7707369,1,2661549,1
8331824,1,5083453,1,7712363,1,3660864,1,4110749,1,6497956,1
6398320,1,3337871,1,7014720,1,5267061,1,5254695,1,9453923,1
3325585,1,2658195,1,2225906,1,10643515,1,11986476,1,8486238,1
8580215,1,6732359,1,11290126,1,3687360,1,2437714,1,11091648,1
11677907,1,8363368,1,9911974,1,5328701,1,5158713,1,6664586,1
4384093,1,7096501,1,2190675,1,11687158,1,9859291,1,11620308,1
9044109,1,7470842,1,3619130,1,10440889,1,5376411,1,7674958,1
10082350,1,10295638,1,2743150,1,11817872,1,10688155,1,2360996,1
2626079,1,2468681,1,5881055,1,8344189,1,9798097,1,11626971,1
4807973,1,2270210,1,5351762,1,3560302,1,4508397,1,11922231,1
11012762,1,6345091,1,4817062,1,3961768,1,10328160,1,6903479,1
8102504,1,8096935,1,8140775,1,5326140,1,2580717,1,4407464,1
3281126,1,2283057,1,6492973,1,9255915,1,6519027,1,5335590,1
11776573,1,7408454,1,3910996,1,4035901,1,6610804,1,4960154,1
5448014,1,9162079,1,6903479,1,8040564,1,4768500,1,5215751,1
2745833,1,2942608,1,3301256,1,8485568,1,4359776,1,4964334,1
8172752,1,11467580,1,4367057,1,8790479,1,10534007,1,11514190,1
6370513,1,7164212,1,5577443,1,5356651,1,11324061,1,3654808,1
11235900,1,4060351,1,11859974,1,5554709,1,5585784,1,11421780,1
10182060,1,6480658,1,11753498,1,11223923,1,10988289,1,9088806,1
7628928,1,9440181,1,8359450,1,5303054,1,5822487,1,8090176,1
6958597,1,2281270,1,7014888,1,6358587,1,5846231,1,5217472,1
6207271,1,2749234,1,6788822,1,5932835,1,7563697,1,4205215,1
2562635,1,7292002,1,428085,1,7510671,1,6185936,1,6765293,1
11714138,1,11953560,1,2928297,1,10678364,1,4916751,1,8090327,1
5935398,1,9965940,1,8329185,1,6370513,1,6089025,1,5441055,1
5857648,1,5826676,1,6937280,1,8858301,1,7098366,1,9197963,1
2787924,1,3959707,1,6105042,1,11418266,1,5303538,1,11426502,1
4193170,1,4714479,1,11302484,1,2579497,1,3536283,1,10611072,1
4755426,1,5877767,1,2040619,1,9621495,1,7262297,1,7222909,1
11831268,1,5031339,1,3348602,1,10757821,1,8556696,1,10353538,1
